ID- Full,Plot,Date Sampled,Julian Date,Year Sampled,Functional Group,Species,Snow Zone,%C,%N
JR180825-VAS-D866,4,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.95,1.15
JR180825-VAS-D867,5,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.83,0.96
JR180825-SIS-D868,1,8/25/2018,237,2018,Deciduous shrub,Salix,Intermediate,49.93,2.29
JR180825-SIS-D869,2,8/25/2018,237,2018,Deciduous shrub,Salix,Intermediate,49.93,2.22
JR180825-SIS-D870,3,8/25/2018,237,2018,Deciduous shrub,Salix,Intermediate,49.81,2.23
JR180825-SIS-D871,4,8/25/2018,237,2018,Deciduous shrub,Salix,Intermediate,50.88,2.23
JR180825-SIS-D872,5,8/25/2018,237,2018,Deciduous shrub,Salix,Intermediate,51.05,2.62
JR180825-BIS-D873,1,8/25/2018,237,2018,Deciduous shrub,Betula,Intermediate,51.19,1.66
JR180825-BIS-D874,2,8/25/2018,237,2018,Deciduous shrub,Betula,Intermediate,50.54,1.67
JR180825-BIS-D875,3,8/25/2018,237,2018,Deciduous shrub,Betula,Intermediate,51.45,1.7
JR180825-BIS-D876,4,8/25/2018,237,2018,Deciduous shrub,Betula,Intermediate,50.85,1.69
JR180825-BIS-D877,5,8/25/2018,237,2018,Deciduous shrub,Betula,Intermediate,51.65,1.44
JR180825-EIS-D878,1,8/25/2018,237,2018,Sedge,Eriophorum,Intermediate,48.06,1.96
JR180825-EIS-D879,2,8/25/2018,237,2018,Sedge,Eriophorum,Intermediate,47.52,2.28
JR180825-EIS-D880,3,8/25/2018,237,2018,Sedge,Eriophorum,Intermediate,47.16,2.51
JR180825-EIS-D881,4,8/25/2018,237,2018,Sedge,Eriophorum,Intermediate,47.48,2.43
JR180825-EIS-D882,5,8/25/2018,237,2018,Sedge,Eriophorum,Intermediate,48.88,1.99
JR180825-CIS-D883,1,8/25/2018,237,2018,Sedge,Carex,Intermediate,46.34,1.71
JR180825-CIS-D884,2,8/25/2018,237,2018,Sedge,Carex,Intermediate,47.59,1.87
JR180825-CIS-D885,3,8/25/2018,237,2018,Sedge,Carex,Intermediate,46.3,1.55
JR180825-CIS-D886,4,8/25/2018,237,2018,Sedge,Carex,Intermediate,46.46,1.74
JR180825-CIS-D887,5,8/25/2018,237,2018,Sedge,Carex,Intermediate,48.13,2.07
JR180825-LIS-D888,1,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.11,1.64
JR180825-LIS-D889,2,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Intermediate,51.85,1.61
JR180825-LIS-D890,3,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.6,1.75
JR180825-LIS-D891,4,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.68,1.66
JR180825-LIS-D892,5,8/25/2018,237,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.47,1.67
JR180825-VIS-D893,1,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.6,1.09
JR180825-VIS-D894,2,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.62,1.03
JR180825-VIS-D895,3,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.89,1.16
JR180825-VIS-D896,4,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,54.26,1.01
JR180825-VIS-D897,5,8/25/2018,237,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.22,1.08
